cnpj;empresa;exercicio;remuneracao_total;remuneracao_diretoria;remuneracao_conselho_adm;remuneracao_conselho_fiscal;receita;acoes_integralizadas;acoes_tesouraria;acoes_ex_tesouraria;origem_acoes;tickers;preco_medio_ponderado;precos_por_classe;market_cap;rem_sobre_receita_pct;rem_sobre_market_cap_pct;previsao;parcela_previsao;receita_origem;alertas_mercado;setor;apelido
09.229.201/0001-30;GPS PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;2020;43016871.0;42912711.0;104160.0;0.0;4942186000.0;5715416.0;0.0;5715416.0;DFP;ON:GGPS3;;;;0.8704017007858466;;False;0.0;DRE_con 2020;sem cotacao no exercicio;Industrials;GPS
09.229.201/0001-30;GPS PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;2021;52735803.0;52286253.0;449550.0;0.0;6615255000.0;667490790.0;0.0;667490790.0;DFP;ON:GGPS3;15.869995449234008;GGPS3 15.87;10593075799.705612;0.7971847343753189;0.4978327730031495;False;0.0;DRE_con 2021;;Industrials;GPS
09.229.201/0001-30;GPS PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;2022;69610283.0;68765296.0;844987.0;0.0;9218683000.0;669708835.0;0.0;669708835.0;DFP;ON:GGPS3;11.909996365173338;GGPS3 11.91;7976229790.5744705;0.7551000831680621;0.8727216345027902;False;0.0;DRE_con 2022;;Industrials;GPS
09.229.201/0001-30;GPS PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;2023;90091588.0;87797889.0;1921639.0;372060.0;10631154000.0;672170267.0;0.0;672170267.0;DFP;ON:GGPS3;18.849995346679687;GGPS3 18.85;12670406405.126444;0.8474299967811585;0.7110394498754906;False;0.0;DRE_con 2023;;Industrials;GPS
09.229.201/0001-30;GPS PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;2024;79615701.0;77242581.0;2373120.0;0.0;14774369000.0;674854731.0;0.0;674854731.0;DFP;ON:GGPS3;13.97999641442871;GGPS3 13.98;9434466719.640251;0.5388771662600278;0.8438813063409254;False;0.0;DRE_con 2024;;Industrials;GPS
09.229.201/0001-30;GPS PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;2025;109679244.0;106554747.0;2512159.0;612338.0;17283159000.0;750009979.0;0.0;750009979.0;DFP;ON:GGPS3;17.89532527102661;GGPS3 17.90;13421672530.720837;0.6346018340744305;0.8171801520932315;False;0.0;DRE_con 2025;;Industrials;GPS
09.229.201/0001-30;GPS PARTICIPAÇÕES E EMPREENDIMENTOS S.A.;2026;96608500.0;94009201.0;1941035.0;658264.0;;752350487.0;326477.0;752024010.0;FRE;ON:GGPS3;12.670000076293945;GGPS3 12.67;9528144264.074879;;1.0139277630824166;True;1.0;;;Industrials;GPS
24.990.777/0001-09;GRUPO MATEUS S.A.;2017;0.0;0.0;0.0;0.0;;;;;;ON:GMAT3;;;;;;False;0.0;;sem DFP;Retail;Grupo Mateus
24.990.777/0001-09;GRUPO MATEUS S.A.;2018;0.0;0.0;0.0;0.0;6882185000.0;;;;;ON:GMAT3;;;;0.0;;False;0.0;DRE_con 2019;sem quantidade de acoes;Retail;Grupo Mateus
24.990.777/0001-09;GRUPO MATEUS S.A.;2019;0.0;0.0;0.0;0.0;8035545000.0;;;;;ON:GMAT3;;;;0.0;;False;0.0;DRE_con 2019;sem quantidade de acoes;Retail;Grupo Mateus
24.990.777/0001-09;GRUPO MATEUS S.A.;2020;1886867.92;1086080.57;800787.35;0.0;12397038000.0;2209346079.0;0.0;2209346079.0;DFP;ON:GMAT3;8.359999656677246;GMAT3 8.36;18470132461.92122;0.015220312464961389;0.01021577903618203;False;0.0;DRE_con 2020;;Retail;Grupo Mateus
24.990.777/0001-09;GRUPO MATEUS S.A.;2021;6913912.42;2244368.4;4603690.87;65853.15;15876857000.0;2209346079.0;0.0;2209346079.0;DFP;ON:GMAT3;6.070000171661377;GMAT3 6.07;13410731078.78939;0.04354711023724658;0.051555074659092565;False;0.0;DRE_con 2021;;Retail;Grupo Mateus
24.990.777/0001-09;GRUPO MATEUS S.A.;2022;10104159.72;5227727.23;4765548.91;110883.58;21768477000.0;2209346079.0;0.0;2209346079.0;DFP;ON:GMAT3;6.320000171661377;GMAT3 6.32;13963067598.53939;0.04641647516268594;0.07236346632782147;False;0.0;DRE_con 2022;;Retail;Grupo Mateus
24.990.777/0001-09;GRUPO MATEUS S.A.;2023;33403926.67;30275493.14;2678726.53;449707.0;26773586000.0;2209346079.0;171437.0;2209174642.0;DFP;ON:GMAT3;7.179999828338623;GMAT3 7.18;15861873550.33004;0.12476448492928814;0.2105925669121537;False;0.0;DRE_con 2023;;Retail;Grupo Mateus
24.990.777/0001-09;GRUPO MATEUS S.A.;2024;34319658.21;30588779.31;3136475.7;594403.2;32085428000.0;2248469834.0;254947.0;2248214887.0;DFP;ON:GMAT3;6.389999866485596;GMAT3 6.39;14366092827.76093;0.10696337979346886;0.2388934738308314;False;0.0;DRE_con 2024;;Retail;Grupo Mateus
24.990.777/0001-09;GRUPO MATEUS S.A.;2025;43029866.080000006;39132899.68;3302563.2;594403.2;38424403000.0;2248469834.0;3644947.0;2244824887.0;DFP;ON:GMAT3;4.510000228881836;GMAT3 4.51;10124160754.169641;0.11198577653893545;0.425021561044239;False;0.0;DRE_con 2025;;Retail;Grupo Mateus
24.990.777/0001-09;GRUPO MATEUS S.A.;2026;52782662.55;48779591.62;3374763.2;628307.73;;2303692568.0;3644947.0;2300047621.0;FRE;ON:GMAT3;4.690000057220459;GMAT3 4.69;10787223474.099781;;0.4893072130815834;True;1.0;;;Retail;Grupo Mateus
08.402.943/0001-52;GUARARAPES CONFECCOES S.A.;2009;5511000.0;3600000.0;1664000.0;247000.0;2184124000.0;;;;;ON:RIAA3;;;;0.25232083892672763;;False;0.0;DRE_con 2010;sem quantidade de acoes;Retail;Guararapes
08.402.943/0001-52;GUARARAPES CONFECCOES S.A.;2010;5545672.0;4213792.0;1060800.0;271080.0;2607984000.0;62400000.0;0.0;62400000.0;FRE;ON:RIAA3;80.4000015258789;RIAA3 80.40;5016960095.214844;0.2126421020987859;0.1105384913324194;False;0.0;DRE_con 2010;empresa tem ON e PN, mas so um preco disponivel: market cap aproximado;Retail;Guararapes
08.402.943/0001-52;GUARARAPES CONFECCOES S.A.;2011;4394516.46;3061178.26;1061898.2;271440.0;3046024000.0;;;;;ON:RIAA3;;;;0.14427057895801215;;False;0.0;DRE_con 2011;sem quantidade de acoes;Retail;Guararapes
08.402.943/0001-52;GUARARAPES CONFECCOES S.A.;2012;4533019.46;3175942.44;1061157.02;295920.0;3545995000.0;;;;;ON:RIAA3;;;;0.12783490839665596;;False;0.0;DRE_con 2012;sem quantidade de acoes;Retail;Guararapes
08.402.943/0001-52;GUARARAPES CONFECCOES S.A.;2013;5288794.65;3705213.33;1237981.32;345600.0;4069090000.0;62400000.0;0.0;62400000.0;FRE;ON:RIAA3;93.5;RIAA3 93.50;5834400000.0;0.12997487521780055;0.09064847542163719;False;0.0;DRE_con 2013;empresa tem ON e PN, mas so um preco disponivel: market cap aproximado;Retail;Guararapes
08.402.943/0001-52;GUARARAPES CONFECCOES S.A.;2014;5292377.16;3707362.96;1239414.2;345600.0;4728129000.0;62400000.0;0.0;62400000.0;FRE;ON:RIAA3;78.80000305175781;RIAA3 78.80;4917120190.4296875;0.11193385713460864;0.10763164118503112;False;0.0;DRE_con 2014;empresa tem ON e PN, mas so um preco disponivel: market cap aproximado;Retail;Guararapes
08.402.943/0001-52;GUARARAPES CONFECCOES S.A.;2015;3594166.1;2411624.35;910000.0;272541.75;5507306000.0;62400000.0;0.0;62400000.0;FRE;ON:RIAA3;40.310001373291016;RIAA3 40.31;2515344085.6933594;0.06526178316585278;0.14288963964980805;False;0.0;DRE_con 2015;empresa tem ON e PN, mas so um preco disponivel: market cap aproximado;Retail;Guararapes
08.402.943/0001-52;GUARARAPES CONFECCOES S.A.;2016;2911137.81;1729000.0;910000.0;272137.81;5921650000.0;62400000.0;0.0;62400000.0;FRE;ON:RIAA3;68.20999908447266;RIAA3 68.21;4256303942.8710938;0.049160923222412674;0.06839590990384699;False;0.0;DRE_con 2016;empresa tem ON e PN, mas so um preco disponivel: market cap aproximado;Retail;Guararapes
08.402.943/0001-52;GUARARAPES CONFECCOES S.A.;2017;2910270.08;1729000.0;910000.0;271270.08;6444659000.0;62400000.0;0.0;62400000.0;FRE;ON:RIAA3;157.88999938964844;RIAA3 157.89;9852335961.914062;0.045157859865044836;0.02953888388753856;False;0.0;DRE_con 2017;empresa tem ON e PN, mas so um preco disponivel: market cap aproximado;Retail;Guararapes
08.402.943/0001-52;GUARARAPES CONFECCOES S.A.;2018;2896600.19;1182916.95;1365187.66;348495.58;7192596000.0;499200000.0;2560.0;499197440.0;FRE;ON:RIAA3;157.02999877929688;RIAA3 157.03;78388973393.82812;0.04027197120483342;0.003695162807461975;False;0.0;DRE_con 2018;;Retail;Guararapes
08.402.943/0001-52;GUARARAPES CONFECCOES S.A.;2019;3427231.6799999997;910000.0;2191706.76;325524.92;7808044000.0;499200000.0;2560.0;499197440.0;FRE;ON:RIAA3;24.200000762939453;RIAA3 24.20;12080578428.857422;0.04389360100942054;0.028369764744155108;False;0.0;DRE_con 2019;;Retail;Guararapes
08.402.943/0001-52;GUARARAPES CONFECCOES S.A.;2020;3026191.62;546038.33;2190042.96;290110.33;6245372000.0;499200000.0;0.0;499200000.0;DFP;ON:RIAA3;14.90999984741211;RIAA3 14.91;7443071923.828125;0.04845494583829434;0.04065783121498532;False;0.0;DRE_con 2020;;Retail;Guararapes
08.402.943/0001-52;GUARARAPES CONFECCOES S.A.;2021;3593077.7199999997;0.0;3258280.55;334797.17;7221181000.0;499200000.0;2560.0;499197440.0;DFP;ON:RIAA3;9.9399995803833;RIAA3 9.94;4962022344.128418;0.049757480389980534;0.07241155865111538;False;0.0;DRE_con 2021;;Retail;Guararapes
08.402.943/0001-52;GUARARAPES CONFECCOES S.A.;2022;13236576.26;8536915.1;4304929.44;394731.72;8458663000.0;499200000.0;2560.0;499197440.0;DFP;ON:RIAA3;6.519999980926514;RIAA3 6.52;3254767299.2785645;0.15648544291219546;0.40668272238491376;False;0.0;DRE_con 2022;;Retail;Guararapes
08.402.943/0001-52;GUARARAPES CONFECCOES S.A.;2023;29494307.84;22506907.84;6397000.0;590400.0;8795386000.0;499200000.0;2560.0;499197440.0;DFP;ON:RIAA3;6.539999961853027;RIAA3 6.54;3264751238.557129;0.3353384131179689;0.9034166980831023;False;0.0;DRE_con 2023;;Retail;Guararapes
08.402.943/0001-52;GUARARAPES CONFECCOES S.A.;2024;25559985.830000002;18759680.23;6191800.0;608505.6;9634207000.0;499200000.0;2560.0;499197440.0;DFP;ON:RIAA3;6.190000057220459;RIAA3 6.19;3090032182.1643066;0.26530451162197366;0.8271753924613623;False;0.0;DRE_con 2024;;Retail;Guararapes
08.402.943/0001-52;GUARARAPES CONFECCOES S.A.;2025;29012513.75;21844013.75;6550941.6;617558.4;10497046000.0;500058238.0;2560.0;500055678.0;DFP;ON:RIAA3;8.869999885559082;RIAA3 8.87;4435493806.633169;0.2763874117537448;0.6540988447918137;False;0.0;DRE_con 2025;;Retail;Guararapes
08.402.943/0001-52;GUARARAPES CONFECCOES S.A.;2026;33508805.35;26145881.1;6745365.85;617558.4;;502065599.0;2560.0;502063039.0;FRE;ON:RIAA3;7.230000019073486;RIAA3 7.23;3629915781.5460925;;0.9231290026163519;True;1.0;;;Retail;Guararapes
05.197.443/0001-38;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;2015;0.0;0.0;0.0;0.0;;;;;;ON:HAPV3;;;;;;False;0.0;;sem DFP;Saude;Hapvida
05.197.443/0001-38;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;2016;2274143.4;2148143.4;126000.0;0.0;3036454000.0;;;;;ON:HAPV3;;;;0.07489470942092322;;False;0.0;DRE_con 2017;sem quantidade de acoes;Saude;Hapvida
05.197.443/0001-38;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;2017;10799220.59;10360290.59;438930.0;0.0;3847981000.0;;;;;ON:HAPV3;;;;0.28064641145577385;;False;0.0;DRE_con 2017;sem quantidade de acoes;Saude;Hapvida
05.197.443/0001-38;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;2018;25032745.62;15506976.06;9525769.56;0.0;4575898000.0;280000000.0;0.0;280000000.0;FRE;ON:HAPV3;34.24000040690104;HAPV3 34.24;9587200113.932291;0.5470564601745931;0.26110590498285274;False;0.0;DRE_con 2018;;Saude;Hapvida
05.197.443/0001-38;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;2019;26518072.22;19418335.11;7099737.11;0.0;5634383000.0;742985906.0;0.0;742985906.0;FRE;ON:HAPV3;63.89999898274739;HAPV3 63.90;47476798637.59565;0.4706473134680408;0.055854802726738664;False;0.0;DRE_con 2019;;Saude;Hapvida
05.197.443/0001-38;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;2020;26385159.45;20120634.57;6264524.88;0.0;8554961000.0;3714929530.0;2280.0;3714927250.0;DFP;ON:HAPV3;15.259999593098959;HAPV3 15.26;56689788323.392235;0.30841940074303087;0.046543055160981325;False;0.0;DRE_con 2020;;Saude;Hapvida
05.197.443/0001-38;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;2021;57943604.93;47598633.67;10344971.26;0.0;9883385000.0;3891569750.0;23180980.0;3868388770.0;DFP;ON:HAPV3;10.379999796549479;HAPV3 10.38;40153874645.57429;0.586272870377912;0.14430389455924267;False;0.0;DRE_con 2021;;Saude;Hapvida
05.197.443/0001-38;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;2022;238793522.04;199054296.85;39162050.15;577175.04;23748803000.0;7144255743.0;46238880.0;7098016863.0;DFP;ON:HAPV3;5.079999796549479;HAPV3 5.08;36057924219.94477;1.00549708564259;0.662249775065853;False;0.0;DRE_con 2022;;Saude;Hapvida
05.197.443/0001-38;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;2023;175797411.04000002;108462327.39;67137704.65;197379.0;27769790000.0;7539463263.0;44356272.0;7495106991.0;DFP;ON:HAPV3;4.45;HAPV3 4.45;33353226109.95;0.6330527203842738;0.5270776819623928;False;0.0;DRE_con 2023;;Saude;Hapvida
05.197.443/0001-38;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;2024;149968934.67;89073236.65;60441848.42;453849.6;28914698000.0;7539463263.0;119673213.0;7419790050.0;DFP;ON:HAPV3;2.23000005086263;HAPV3 2.23;16546132188.890038;0.518659868659185;0.9063685274477451;False;0.0;DRE_con 2024;;Saude;Hapvida
05.197.443/0001-38;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;2025;66053155.129999995;42511855.78;23210988.91;330310.44;31577240000.0;502630884.0;27905027.0;474725857.0;DFP;ON:HAPV3;14.729999542236328;HAPV3 14.73;6992711656.297749;0.20917963422389038;0.944600011792442;False;0.0;DRE_con 2025;;Saude;Hapvida
05.197.443/0001-38;HAPVIDA PARTICIPAÇÕES E INVESTIMENTOS S.A.;2026;108103468.27;50998728.65;57104739.62;;;502630884.0;27564704.0;475066180.0;FRE;ON:HAPV3;6.610000133514404;HAPV3 6.61;3140187513.228178;;3.4425800311162753;True;1.0;;;Saude;Hapvida
12.648.327/0001-53;HIDROVIAS DO BRASIL S.A.;2010;70000.0;70000.0;;;0.0;;;;;ON:HBSA3;;;;;;False;0.0;DRE_ind 2010;sem quantidade de acoes;Logistics;Hidrovias
12.648.327/0001-53;HIDROVIAS DO BRASIL S.A.;2011;1354000.0;1354000.0;0.0;;0.0;108000000.0;0.0;108000000.0;FRE;ON:HBSA3;;;;;;False;0.0;DRE_con 2011;sem cotacao no exercicio;Logistics;Hidrovias
12.648.327/0001-53;HIDROVIAS DO BRASIL S.A.;2012;2851000.0;2851000.0;0.0;;4175000.0;108000000.0;0.0;108000000.0;FRE;ON:HBSA3;;;;68.2874251497006;;False;0.0;DRE_con 2012;sem cotacao no exercicio;Logistics;Hidrovias
12.648.327/0001-53;HIDROVIAS DO BRASIL S.A.;2013;3570520.0;3444520.0;126000.0;;3088000.0;108000000.0;0.0;108000000.0;FRE;ON:HBSA3;;;;115.62564766839378;;False;0.0;DRE_con 2013;sem cotacao no exercicio;Logistics;Hidrovias
12.648.327/0001-53;HIDROVIAS DO BRASIL S.A.;2014;4993550.0;4885550.0;108000.0;0.0;75429000.0;108000000.0;0.0;108000000.0;FRE;ON:HBSA3;;;;6.620199127656472;;False;0.0;DRE_con 2014;sem cotacao no exercicio;Logistics;Hidrovias
12.648.327/0001-53;HIDROVIAS DO BRASIL S.A.;2015;6111475.96;6003475.96;108000.0;0.0;196223000.0;108000000.0;0.0;108000000.0;FRE;ON:HBSA3;;;;3.114556377183103;;False;0.0;DRE_con 2015;sem cotacao no exercicio;Logistics;Hidrovias
12.648.327/0001-53;HIDROVIAS DO BRASIL S.A.;2016;6230967.05;6122967.05;108000.0;;392599000.0;630834792.0;0.0;630834792.0;FRE;ON:HBSA3;;;;1.5871072137218893;;False;0.0;DRE_con 2016;sem cotacao no exercicio;Logistics;Hidrovias
12.648.327/0001-53;HIDROVIAS DO BRASIL S.A.;2017;8987514.42;8718914.42;268600.0;;790572000.0;630834792.0;0.0;630834792.0;FRE;ON:HBSA3;;;;1.1368369256690092;;False;0.0;DRE_con 2017;sem cotacao no exercicio;Logistics;Hidrovias
12.648.327/0001-53;HIDROVIAS DO BRASIL S.A.;2018;11281187.74;10993187.74;288000.0;;1258130000.0;630834792.0;0.0;630834792.0;FRE;ON:HBSA3;;;;0.8966631222528674;;False;0.0;DRE_con 2018;sem cotacao no exercicio;Logistics;Hidrovias
12.648.327/0001-53;HIDROVIAS DO BRASIL S.A.;2019;13168913.29;12880913.29;288000.0;;937945000.0;630834792.0;0.0;630834792.0;FRE;ON:HBSA3;;;;1.4040176438916994;;False;0.0;DRE_con 2019;sem cotacao no exercicio;Logistics;Hidrovias
12.648.327/0001-53;HIDROVIAS DO BRASIL S.A.;2020;30672960.42;16765573.42;13907387.0;0.0;1462103000.0;760383000.0;0.0;760383000.0;DFP (corrigido de milhares);ON:HBSA3;6.900000095367432;HBSA3 6.90;5246642772.515774;2.097865910951554;0.5846207136624296;False;0.0;DRE_con 2020;quantidade de acoes da DFP estava em milhares;Logistics;Hidrovias
12.648.327/0001-53;HIDROVIAS DO BRASIL S.A.;2021;9741798.98;5093538.48;4648260.5;0.0;1115417000.0;760383000.0;0.0;760383000.0;DFP (corrigido de milhares);ON:HBSA3;3.430000066757202;HBSA3 3.43;2608113740.7610416;0.8733773091139906;0.37351894695962784;False;0.0;DRE_con 2021;quantidade de acoes da DFP estava em milhares;Logistics;Hidrovias
12.648.327/0001-53;HIDROVIAS DO BRASIL S.A.;2022;16138146.16;13273884.34;2864261.82;0.0;1767900000.0;760383000.0;0.0;760383000.0;DFP (corrigido de milhares);ON:HBSA3;2.259999990463257;HBSA3 2.26;1718465572.7484226;0.9128427037728378;0.9391020929322142;False;0.0;DRE_con 2022;quantidade de acoes da DFP estava em milhares;Logistics;Hidrovias
12.648.327/0001-53;HIDROVIAS DO BRASIL S.A.;2023;13589934.85;11070818.88;2304015.55;215100.42;1924350000.0;760383000.0;0.0;760383000.0;DFP (corrigido de milhares);ON:HBSA3;3.940000057220459;HBSA3 3.94;2995909063.5094643;0.7062091017746251;0.4536164002948906;False;0.0;DRE_con 2023;quantidade de acoes da DFP estava em milhares;Logistics;Hidrovias
12.648.327/0001-53;HIDROVIAS DO BRASIL S.A.;2024;19992567.39;17197909.39;2475820.0;318838.0;1352406000.0;760383000.0;0.0;760383000.0;DFP (corrigido de milhares);ON:HBSA3;2.75;HBSA3 2.75;2091053250.0;1.4782962653226916;0.9561003475162576;False;0.0;DRE_con 2024;quantidade de acoes da DFP estava em milhares;Logistics;Hidrovias
12.648.327/0001-53;HIDROVIAS DO BRASIL S.A.;2025;20533913.97;17744346.88;2309067.09;480500.0;2241099000.0;1360382000.0;0.0;1360382000.0;DFP (corrigido de milhares);ON:HBSA3;3.6700000762939453;HBSA3 3.67;4992602043.78891;0.9162430561969819;0.411286815770654;False;0.0;DRE_con 2025;quantidade de acoes da DFP estava em milhares;Logistics;Hidrovias
12.648.327/0001-53;HIDROVIAS DO BRASIL S.A.;2026;33541089.36;29747489.36;3253600.0;540000.0;;1360382643.0;33366910.0;1327015733.0;FRE;ON:HBSA3;3.5;HBSA3 3.50;4644555065.5;;0.7221593648258147;True;1.0;;;Logistics;Hidrovias
16.676.520/0001-59;HOSPITAL MATER DEI S.A.;2018;14494967.5;13820631.5;674336.0;0.0;;;;;;ON:MATD3;;;;;;False;0.0;;sem DFP;Saude;Mater Dei
16.676.520/0001-59;HOSPITAL MATER DEI S.A.;2019;16342214.4;15647366.4;694848.0;0.0;732639000.0;;;;;ON:MATD3;;;;2.230595750430976;;False;0.0;DRE_ind 2020;sem quantidade de acoes;Saude;Mater Dei
16.676.520/0001-59;HOSPITAL MATER DEI S.A.;2020;16033530.92;13476728.74;2556802.18;0.0;717861000.0;114620829.0;0.0;114620829.0;DFP;ON:MATD3;;;;2.233514694348906;;False;0.0;DRE_ind 2020;sem cotacao no exercicio;Saude;Mater Dei
16.676.520/0001-59;HOSPITAL MATER DEI S.A.;2021;19707110.7;17075919.72;2631190.98;0.0;1024313000.0;382329821.0;0.0;382329821.0;DFP;ON:MATD3;13.640000343322754;MATD3 13.64;5214978889.702527;1.9239344516763919;0.3778943523417433;False;0.0;DRE_con 2021;;Saude;Mater Dei
16.676.520/0001-59;HOSPITAL MATER DEI S.A.;2022;30851268.82;25970237.1;4881031.72;0.0;1763132000.0;382329821.0;286400.0;382043421.0;DFP;ON:MATD3;7.210000038146973;MATD3 7.21;2754533079.9838;1.7497991540054858;1.1200180910581565;False;0.0;DRE_con 2022;;Saude;Mater Dei
16.676.520/0001-59;HOSPITAL MATER DEI S.A.;2023;32974128.689999998;26054090.5;6555454.88;364583.31;2187665000.0;382329821.0;286400.0;382043421.0;DFP;ON:MATD3;8.350000381469727;MATD3 8.35;3190062711.0879993;1.5072750485106265;1.03365142557821;False;0.0;DRE_con 2023;;Saude;Mater Dei
16.676.520/0001-59;HOSPITAL MATER DEI S.A.;2024;36588731.25;15561657.72;20448674.25;578399.28;2226001000.0;345157525.0;3686100.0;341471425.0;DFP;ON:MATD3;3.640000104904175;MATD3 3.64;1242956022.821778;1.6436978801896316;2.9436867096018164;False;0.0;DRE_con 2024;;Saude;Mater Dei
16.676.520/0001-59;HOSPITAL MATER DEI S.A.;2025;31852308.7;14153104.06;17106635.88;592568.76;2175285000.0;333548825.0;1422400.0;332126425.0;DFP;ON:MATD3;5.260000228881836;MATD3 5.26;1746985071.517706;1.4642820917718828;1.8232730902690586;False;0.0;DRE_con 2025;;Saude;Mater Dei
16.676.520/0001-59;HOSPITAL MATER DEI S.A.;2026;38456077.37;19459029.45;18345129.26;651918.66;;333548825.0;2616000.0;330932825.0;FRE;ON:MATD3;4.880000114440918;MATD3 4.88;1614952223.8722563;;2.3812517052542783;True;1.0;;;Saude;Mater Dei
60.543.816/0001-93;IGUATEMI S.A.;2009;1604651.0;1250251.0;292000.0;62400.0;7194176000.0;;;;;ON:IGTI3/PN:IGTI4/UNIT:IGTI11;;;;0.02230486159916021;;False;0.0;DRE_con 2010;sem quantidade de acoes;Malls;Iguatemi
60.543.816/0001-93;IGUATEMI S.A.;2010;2101175.0;1666775.0;372000.0;62400.0;7169637000.0;963938751.0;6148.0;963932603.0;FRE;ON:IGTI3/PN:IGTI4/UNIT:IGTI11;1.8600000143051145;IGTI3 1.86;1792914655.3691664;0.029306574377475456;0.1171932525459424;False;0.0;DRE_con 2010;empresa tem ON e PN, mas so um preco disponivel: market cap aproximado;Malls;Iguatemi
60.543.816/0001-93;IGUATEMI S.A.;2011;3633931.36;2832887.36;733444.0;67600.0;5123363000.0;963938751.0;6148376.0;957790375.0;FRE;ON:IGTI3/PN:IGTI4/UNIT:IGTI11;1.5099999904632568;IGTI3 1.51;1446263457.1157992;0.07092863339958538;0.25126344319360333;False;0.0;DRE_con 2011;empresa tem ON e PN, mas so um preco disponivel: market cap aproximado;Malls;Iguatemi
60.543.816/0001-93;IGUATEMI S.A.;2012;3943176.82;2845471.53;900745.29;196960.0;5142754000.0;963938751.0;6148376.0;957790375.0;FRE;ON:IGTI3/PN:IGTI4/UNIT:IGTI11;1.7000000476837158;IGTI3 1.70;1628243683.171004;0.07667442035920831;0.24217362921504873;False;0.0;DRE_con 2012;empresa tem ON e PN, mas so um preco disponivel: market cap aproximado;Malls;Iguatemi
60.543.816/0001-93;IGUATEMI S.A.;2013;4674581.6899999995;3648281.69;792000.0;234300.0;419288000.0;963938751.0;6148376.0;957790375.0;FRE;ON:IGTI3/PN:IGTI4/UNIT:IGTI11;1.9800000190734863;IGTI3 1.98;1896424960.7684016;1.1148856370800022;0.2464944190623779;False;0.0;DRE_con 2013;empresa tem ON e PN, mas so um preco disponivel: market cap aproximado;Malls;Iguatemi
60.543.816/0001-93;IGUATEMI S.A.;2014;4657801.529999999;3564757.93;840000.0;253043.6;577568000.0;963938751.0;6290376.0;957648375.0;FRE;ON:IGTI3/PN:IGTI4/UNIT:IGTI11;1.7100000381469727;IGTI3 1.71;1637578757.7813864;0.8064507607762201;0.2844322148090423;False;0.0;DRE_con 2014;empresa tem ON e PN, mas so um preco disponivel: market cap aproximado;Malls;Iguatemi
60.543.816/0001-93;IGUATEMI S.A.;2015;4189769.0;3059160.0;884000.0;246609.0;636659000.0;96393875.0;629038.0;95764837.0;FRE;ON:IGTI3/PN:IGTI4/UNIT:IGTI11;1.0;IGTI3 1.00;95764837.0;0.6580868251293078;4.375059918913661;False;0.0;DRE_con 2015;empresa tem ON e PN, mas so um preco disponivel: market cap aproximado;Malls;Iguatemi
60.543.816/0001-93;IGUATEMI S.A.;2016;4967530.0;4019530.0;672000.0;276000.0;668710000.0;93371337.0;4412581.0;88958756.0;FRE;ON:IGTI3/PN:IGTI4/UNIT:IGTI11;5.099999904632568;IGTI3 5.10;453689647.1162319;0.742852656607498;1.094918085871013;False;0.0;DRE_con 2016;empresa tem ON e PN, mas so um preco disponivel: market cap aproximado;Malls;Iguatemi
60.543.816/0001-93;IGUATEMI S.A.;2017;5314028.0;4414028.0;600000.0;300000.0;693235000.0;87889174.0;4412581.0;83476593.0;FRE;ON:IGTI3/PN:IGTI4/UNIT:IGTI11;25.0;IGTI3 25.00;2086914825.0;0.7665550642999849;0.25463559587296525;False;0.0;DRE_con 2017;;Malls;Iguatemi
60.543.816/0001-93;IGUATEMI S.A.;2018;6306296.46;5380000.0;720000.0;206296.46;722606000.0;87889174.0;4412581.0;83476593.0;FRE;ON:IGTI3/PN:IGTI4/UNIT:IGTI11;26.400001049041748;IGTI3 26.40;2203782142.770431;0.8727157621165614;0.2861578890947992;False;0.0;DRE_con 2018;;Malls;Iguatemi
60.543.816/0001-93;IGUATEMI S.A.;2019;8166754.63;7311554.63;643200.0;212000.0;755353000.0;87889174.0;4412581.0;83476593.0;FRE;ON:IGTI3/PN:IGTI4/UNIT:IGTI11;37.799999713897705;IGTI3 37.80;3155415191.517155;1.0811838478168485;0.2588171170613317;False;0.0;DRE_con 2019;;Malls;Iguatemi
60.543.816/0001-93;IGUATEMI S.A.;2020;6711551.0;5881585.89;604800.0;225165.11;676664000.0;87889000.0;0.0;87889000.0;DFP (corrigido de milhares);ON:IGTI3/PN:IGTI4/UNIT:IGTI11;26.28999948501587;IGTI3 26.29;2310601764.7385597;0.9918587363891089;0.29046766528196605;False;0.0;DRE_con 2020;quantidade de acoes da DFP estava em milhares;Malls;Iguatemi
