cnpj;empresa;orgao;exercicio;n_membros;n_membros_remunerados;salario;beneficios;participacoes_comites;outros_fixos;bonus;participacao_resultados;participacao_reunioes;comissoes;outros_variaveis;pos_emprego;cessacao_cargo;baseada_acoes;total_orgao;total_empresa;soma_verbas;dif_soma_total;alertas_82;desc_outras_fixas;desc_outras_variaveis;observacao;previsao;fre;data_referencia;versao;id_documento;setor;apelido;total_orgao_original;escala_corrigida
43.776.517/0001-80;CIA SANEAMENTO BASICO EST SAO PAULO;Conselho Fiscal;2015;5.42;0.0;252296.12;0.0;0.0;71872.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;324168.92;4598716.86;324168.92;0.0;;Gratificação Anual e INSS;;O número de membros indicado consiste na média anual de membros, apurada mensalmente.;False;2016;2016-01-01;9;65468;Utilities;Sabesp;;
43.776.517/0001-80;CIA SANEAMENTO BASICO EST SAO PAULO;Conselho Fiscal;2015;5.42;5.42;252296.12;0.0;0.0;71872.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;324168.92;4598716.86;324168.92;0.0;;Gratificação Anual e INSS;;O número de membros indicado consiste na média anual de membros, apurada mensalmente.;False;2017;2017-01-01;10;74977;Utilities;Sabesp;;
43.776.517/0001-80;CIA SANEAMENTO BASICO EST SAO PAULO;Conselho Fiscal;2015;5.42;5.42;252296.12;0.0;0.0;71872.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;324168.92;4598716.86;324168.92;0.0;;Gratificação Anual e INSS;;O número de membros indicado consiste na média anual de membros, apurada mensalmente.;False;2018;2018-01-01;13;83098;Utilities;Sabesp;;
43.776.517/0001-80;CIA SANEAMENTO BASICO EST SAO PAULO;Conselho Fiscal;2016;5.0;0.0;247080.0;0.0;0.0;74124.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;321204.0;5042356.52;321204.0;0.0;;Grat. Anual e INSS.;;O número de membros indicado consiste na média anual de membros, apurada mensalmente.;True;2016;2016-01-01;9;65468;Utilities;Sabesp;;
43.776.517/0001-80;CIA SANEAMENTO BASICO EST SAO PAULO;Conselho Fiscal;2016;4.92;4.92;242962.0;0.0;0.0;56416.59;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;299378.59;4406307.4;299378.59;0.0;;Gratificação Anual e INSS;;O número de membros indicado consiste na média anual de membros, apurada mensalmente.;False;2017;2017-01-01;10;74977;Utilities;Sabesp;;
43.776.517/0001-80;CIA SANEAMENTO BASICO EST SAO PAULO;Conselho Fiscal;2016;4.92;4.92;242962.0;0.0;0.0;56416.59;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;299378.59;4406307.9;299378.59;0.0;;Gratificação Anual e INSS;;O número de membros indicado consiste na média anual de membros, apurada mensalmente.;False;2018;2018-01-01;13;83098;Utilities;Sabesp;;
43.776.517/0001-80;CIA SANEAMENTO BASICO EST SAO PAULO;Conselho Fiscal;2016;4.92;4.92;242962.0;0.0;0.0;56416.59;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;299378.59;4406307.4;299378.59;0.0;;Gratificação Anual e INSS;;O número de membros indicado consiste na média anual de membros, apurada mensalmente.;False;2019;2019-01-01;12;93290;Utilities;Sabesp;;
43.776.517/0001-80;CIA SANEAMENTO BASICO EST SAO PAULO;Conselho Fiscal;2017;5.0;5.0;247080.0;0.0;0.0;65888.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;312968.0;4554857.9;312968.0;0.0;;Grat. Anual, INSS. FGTS e PSS;;;True;2017;2017-01-01;10;74977;Utilities;Sabesp;;
43.776.517/0001-80;CIA SANEAMENTO BASICO EST SAO PAULO;Conselho Fiscal;2017;5.0;5.0;247080.0;0.0;0.0;65983.91;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;313063.91;4368835.61;313063.91;0.0;;Grat. Anual e INSS;;O número de membros indicado consiste na média anual de membros, apurada mensalmente;False;2018;2018-01-01;13;83098;Utilities;Sabesp;;
43.776.517/0001-80;CIA SANEAMENTO BASICO EST SAO PAULO;Conselho Fiscal;2017;5.0;5.0;247080.0;0.0;0.0;65983.91;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;313063.91;4368835.6;313063.91;0.0;;Grat. Anual e INSS;;O número de membros indicado consiste na média anual de membros, apurada mensalmente;False;2019;2019-01-01;12;93290;Utilities;Sabesp;;
43.776.517/0001-80;CIA SANEAMENTO BASICO EST SAO PAULO;Conselho Fiscal;2017;5.0;5.0;247080.0;0.0;0.0;65983.91;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;313063.91;4368835.6;313063.91;0.0;;Grat. Anual e INSS;;O número de membros indicado consiste na média anual de membros, apurada mensalmente;False;2020;2020-01-01;11;104540;Utilities;Sabesp;;
43.776.517/0001-80;CIA SANEAMENTO BASICO EST SAO PAULO;Conselho Fiscal;2018;4.33;4.33;219468.81;0.0;0.0;65840.64;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;285309.45;4666294.75;285309.45;0.0;;Gratificação anual, INSS;;;True;2018;2018-01-01;13;83098;Utilities;Sabesp;;
43.776.517/0001-80;CIA SANEAMENTO BASICO EST SAO PAULO;Conselho Fiscal;2018;4.58;4.58;215350.81;0.0;0.0;64807.16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;280157.97;4614243.1;280157.97;0.0;;Grat. Anual e INSS;;(1) O número de membros indicado consiste na média anual de membros, apurada mensalmente.;False;2019;2019-01-01;12;93290;Utilities;Sabesp;;
43.776.517/0001-80;CIA SANEAMENTO BASICO EST SAO PAULO;Conselho Fiscal;2018;4.58;4.58;215350.81;0.0;0.0;64807.16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;280157.97;4614243.1;280157.97;0.0;;Grat. Anual e INSS;;(1) O número de membros indicado consiste na média anual de membros, apurada mensalmente.;False;2020;2020-01-01;11;104540;Utilities;Sabesp;;
43.776.517/0001-80;CIA SANEAMENTO BASICO EST SAO PAULO;Conselho Fiscal;2018;4.58;4.58;215350.81;0.0;0.0;64807.16;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;280157.97;4614243.1;280157.97;0.0;;Grat. Anual e INSS;;(1) O número de membros indicado consiste na média anual de membros, apurada mensalmente.;False;2021;2021-01-01;13;114580;Utilities;Sabesp;;
43.776.517/0001-80;CIA SANEAMENTO BASICO EST SAO PAULO;Conselho Fiscal;2019;4.0;4.0;208102.74;0.0;0.0;62682.28;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;270785.02;6920686.84;270785.02;0.0;;Gratificação anual, INSS;;;True;2019;2019-01-01;12;93290;Utilities;Sabesp;;
43.776.517/0001-80;CIA SANEAMENTO BASICO EST SAO PAULO;Conselho Fiscal;2019;4.0;4.0;212490.54;0.0;0.0;62417.99;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;274908.53;6692255.8;274908.53;0.0;;Grat. Anual e INSS;;(1) O número de membros indicado consiste na média anual de membros, apurada mensalmente.;False;2020;2020-01-01;11;104540;Utilities;Sabesp;;
43.776.517/0001-80;CIA SANEAMENTO BASICO EST SAO PAULO;Conselho Fiscal;2019;4.0;4.0;212490.54;0.0;0.0;62417.99;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;274908.53;6692255.8;274908.53;0.0;;Grat. Anual e INSS;;(1) O número de membros indicado consiste na média anual de membros, apurada mensalmente.;False;2021;2021-01-01;13;114580;Utilities;Sabesp;;
43.776.517/0001-80;CIA SANEAMENTO BASICO EST SAO PAULO;Conselho Fiscal;2019;4.08;4.08;212490.54;0.0;0.0;17509.53;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;230000.07;5902084.11;230000.07;0.0;;Gratificação Anual;;(1) O número de membros indicado consiste na média anual de membros, apurada mensalmente.;False;2022;2022-01-01;11;126250;Utilities;Sabesp;;
43.776.517/0001-80;CIA SANEAMENTO BASICO EST SAO PAULO;Conselho Fiscal;2020;5.0;5.0;263271.67;0.0;0.0;78981.51;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;342253.18;8068606.16;342253.18;0.0;;Gratificação anual, INSS;;O número de membros indicado consiste na média anual de membros estimada, apurada mensalmente.;True;2020;2020-01-01;11;104540;Utilities;Sabesp;;
43.776.517/0001-80;CIA SANEAMENTO BASICO EST SAO PAULO;Conselho Fiscal;2020;5.0;5.0;263271.6;0.0;0.0;78981.47;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;342253.07;7865340.32;342253.07;0.0;;Grat. Anual e INSS;;(1) O número de membros indicado consiste na média anual de membros, apurada mensalmente.;False;2021;2021-01-01;13;114580;Utilities;Sabesp;;
43.776.517/0001-80;CIA SANEAMENTO BASICO EST SAO PAULO;Conselho Fiscal;2020;5.0;5.0;263271.6;0.0;0.0;21939.47;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;285211.07;6881668.08;285211.07;0.0;;Gratificação Anual;;(1) O número de membros indicado consiste na média anual de membros, apurada mensalmente.;False;2022;2022-01-01;11;126250;Utilities;Sabesp;;
43.776.517/0001-80;CIA SANEAMENTO BASICO EST SAO PAULO;Conselho Fiscal;2020;5.0;5.0;263271.6;0.0;0.0;21939.47;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;285211.07;6881668.08;285211.07;0.0;;Gratificação Anual;-;(1) O número de membros indicado consiste na média anual de membros estimada, apurada mensalmente , nos termos do Ofício Circular/ Anual-2023-CVM/SEP.Os valores apresentados são líquidos de encargos. Para informações sobre os valores contemplando encargos vide item 8.20 deste Formulário de Referência.;False;2023;2023-12-31;11;136741;Utilities;Sabesp;;
43.776.517/0001-80;CIA SANEAMENTO BASICO EST SAO PAULO;Conselho Fiscal;2021;4.42;4.42;232556.64;0.0;0.0;69767.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;302323.63;7987515.05;302323.64;0.01;;Gratificação anual, INSS;;O número de membros indicado consiste na média anual de membros estimada, apurada mensalmente.;True;2021;2021-01-01;13;114580;Utilities;Sabesp;;
43.776.517/0001-80;CIA SANEAMENTO BASICO EST SAO PAULO;Conselho Fiscal;2021;4.33;4.33;228168.72;0.0;0.0;19014.11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;247182.83;6857935.71;247182.83;0.0;;Gratificação Anual;;(1) O número de membros indicado consiste na média anual de membros, apurada mensalmente.;False;2022;2022-01-01;11;126250;Utilities;Sabesp;;
43.776.517/0001-80;CIA SANEAMENTO BASICO EST SAO PAULO;Conselho Fiscal;2021;4.33;4.33;228168.72;0.0;0.0;19014.11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;247182.83;6857935.71;247182.83;0.0;;Gratificação Anual;-;(1) O número de membros indicado consiste na média anual de membros estimada, apurada mensalmente , nos termos do Ofício Circular/ Anual-2023-CVM/SEP.Os valores apresentados são líquidos de encargos. Para informações sobre os valores contemplando encargos vide item 8.20 deste Formulário de Referência.;False;2023;2023-12-31;11;136741;Utilities;Sabesp;;
43.776.517/0001-80;CIA SANEAMENTO BASICO EST SAO PAULO;Conselho Fiscal;2021;4.33;4.33;228168.72;0.0;0.0;19014.11;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;247182.83;6857935.71;247182.83;0.0;;Gratificação Anual;-;(1) O número de membros indicado consiste na média anual de membros estimada, apurada mensalmente, nos termos do Ofício Circular/ Anual-2023-CVM/SEP.Os valores apresentados são líquidos de encargos. Para informações sobre os valores contemplando encargos vide item 8.20 deste Formulário de Referência;False;2024;2024-12-31;22;148172;Utilities;Sabesp;;
43.776.517/0001-80;CIA SANEAMENTO BASICO EST SAO PAULO;Conselho Fiscal;2022;5.0;5.0;263271.67;0.0;0.0;21939.31;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;285210.98;7111181.0;285210.98;0.0;;Gratificação anual;;O número de membros indicado consiste na média anual de membros estimada, apurada mensalmente.;True;2022;2022-01-01;11;126250;Utilities;Sabesp;;
43.776.517/0001-80;CIA SANEAMENTO BASICO EST SAO PAULO;Conselho Fiscal;2022;4.83;4.83;254495.88;0.0;0.0;21207.99;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;275703.87;6590987.59;275703.87;0.0;;Gratificação anual;-;O número de membros indicado consiste na média anual de membros estimada, apurada mensalmente , nos termos do Ofício Circular/ Anual-2023-CVM/SEP.Os valores apresentados são líquidos de encargos. Para informações sobre os valores contemplando encargos vide item 8.20 deste Formulário de Referência.;False;2023;2023-12-31;11;136741;Utilities;Sabesp;;
43.776.517/0001-80;CIA SANEAMENTO BASICO EST SAO PAULO;Conselho Fiscal;2022;4.83;4.83;254495.88;0.0;0.0;21207.99;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;275703.87;6590987.59;275703.87;0.0;;Gratificação anual;-;O número de membros indicado consiste na média anual de membros estimada, apurada mensalmente, nos termos do Ofício Circular/ Anual-2024-CVM/SEP.Os valores apresentados são líquidos de encargos. Para informações sobre os valores contemplando encargos vide item 8.20 deste Formulário de Referência;False;2024;2024-12-31;22;148172;Utilities;Sabesp;;
43.776.517/0001-80;CIA SANEAMENTO BASICO EST SAO PAULO;Conselho Fiscal;2022;4.83;4.83;254495.88;0.0;0.0;21207.99;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;275703.87;6590987.59;275703.87;0.0;;Gratificação anual;;O número de membros indicado consiste na média anual de membros estimada, apurada mensalmente, nos termos do Ofício Circular/ Anual-2025- CVM/SEP.Os valores apresentados são líquidos de encargos.;False;2025;2025-12-31;21;157029;Utilities;Sabesp;;
43.776.517/0001-80;CIA SANEAMENTO BASICO EST SAO PAULO;Conselho Fiscal;2023;4.33;4.33;342261.9;0.0;0.0;31264.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;373526.4;10370277.07;373526.4;0.0;;Gratificação Anual;-;O número de membros indicado consiste na média anual de membros estimada, apurada mensalmente. , nos termos do Ofício Circular/ Anual-2023-CVM/SEP.Os valores apresentados são líquidos de encargos. Para informações sobre os valores contemplando encargos vide item 8.20 deste Formulário de Referência.;True;2023;2023-12-31;11;136741;Utilities;Sabesp;;
43.776.517/0001-80;CIA SANEAMENTO BASICO EST SAO PAULO;Conselho Fiscal;2023;4.08;4.08;272035.2;0.0;0.0;22671.09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;294706.29;9473728.07;294706.29;0.0;;Gratificação Anual;-;O número de membros indicado consiste na média anual de membros estimada, apurada mensalmente, nos termos do Ofício Circular/ Anual-2024-CVM/SEP.Os valores apresentados são líquidos de encargos. Para informações sobre os valores contemplando encargos vide item 8.20 deste Formulário de Referência.;False;2024;2024-12-31;22;148172;Utilities;Sabesp;;
43.776.517/0001-80;CIA SANEAMENTO BASICO EST SAO PAULO;Conselho Fiscal;2023;4.08;4.08;272035.2;0.0;0.0;22671.09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;294706.29;9473728.07;294706.29;0.0;;Gratificação Anual;-;O número de membros indicado consiste na média anual de membros estimada, apurada mensalmente, nos termos do Ofício Circular/ Anual-2024-CVM/SEP.Os valores apresentados são líquidos de encargos. Para informações sobre os valores contemplando encargos vide item 8.20 deste Formulário de Referência.;False;2025;2025-12-31;21;157029;Utilities;Sabesp;;
43.776.517/0001-80;CIA SANEAMENTO BASICO EST SAO PAULO;Conselho Fiscal;2023;4.08;4.08;272035.2;0.0;0.0;22671.09;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;294706.29;9473728.07;294706.29;0.0;;Gratificação Anual;-;O número de membros indicado consiste na média anual de membros estimada, apurada mensalmente, nos termos do Ofício Circular/ Anual-2024-CVM/SEP.Os valores apresentados são líquidos de encargos. Para informações sobre os valores contemplando encargos vide item 8.20 deste Formulário de Referência.;False;2026;2026-12-31;6;159292;Utilities;Sabesp;;
43.776.517/0001-80;CIA SANEAMENTO BASICO EST SAO PAULO;Conselho Fiscal;2024;5.0;5.0;394920.0;0.0;0.0;32910.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;427830.0;10548666.12;427830.0;0.0;;Gratificação Anual;;O número de membros indicado consiste na média anual de membros estimada, apurada mensalmente, nos termos do Ofício Circular/ Anual-2024-CVM/SEPOs valores apresentados são líquidos de encargos. Para informações sobre os valores contemplando encargos vide item 8.20 deste Formulário de Referência.;True;2024;2024-12-31;22;148172;Utilities;Sabesp;;
43.776.517/0001-80;CIA SANEAMENTO BASICO EST SAO PAULO;Conselho Fiscal;2024;4.67;4.67;399308.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;399308.0;9351835.54;399308.0;0.0;;0;;;False;2025;2025-12-31;21;157029;Utilities;Sabesp;;
43.776.517/0001-80;CIA SANEAMENTO BASICO EST SAO PAULO;Conselho Fiscal;2024;4.67;4.67;399308.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;399308.0;9351835.54;399308.0;0.0;;0;;;False;2026;2026-12-31;6;159292;Utilities;Sabesp;;
43.776.517/0001-80;CIA SANEAMENTO BASICO EST SAO PAULO;Conselho Fiscal;2025;5.0;5.0;750000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;750000.0;65692413.0;750000.0;0.0;;0;;O número de membros indicado consiste na média anual de membros estimada, apurada mensalmente, nos termos do Ofício Circular/Anual-2025-CVM/SEPs valores apresentados são líquidos de encargos.;True;2025;2025-12-31;21;157029;Utilities;Sabesp;;
43.776.517/0001-80;CIA SANEAMENTO BASICO EST SAO PAULO;Conselho Fiscal;2025;5.0;5.0;611236.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;611236.0;63057948.0;611236.0;0.0;;0;;O número de membros indicado consiste na média anual de membros estimada, apurada mensalmente, nos termos do Ofício Circular/Anual-2025-CVM/SEPs valores apresentados são líquidos de encargos.;False;2026;2026-12-31;6;159292;Utilities;Sabesp;;
43.776.517/0001-80;CIA SANEAMENTO BASICO EST SAO PAULO;Conselho Fiscal;2026;5.0;5.0;750000.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;750000.0;71157973.17;750000.0;0.0;;Não aplicável;Não aplicável;Não aplicável;True;2026;2026-12-31;6;159292;Utilities;Sabesp;;
17.281.106/0001-03;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;Diretoria Estatutária;2007;9.0;0.0;2151652.0;543362.0;0.0;0.0;0.0;126183.0;0.0;0.0;0.0;0.0;0.0;0.0;2821197.0;3421102.0;2821197.0;0.0;;;;;False;2010;2010-01-01;10;7483;Utilities;Copasa;;
17.281.106/0001-03;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;Diretoria Estatutária;2008;9.0;0.0;2167476.0;542023.0;0.0;0.0;0.0;109515.0;0.0;0.0;0.0;0.0;0.0;0.0;2819014.0;3392650.0;2819014.0;0.0;;;;;False;2010;2010-01-01;10;7483;Utilities;Copasa;;
17.281.106/0001-03;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;Diretoria Estatutária;2009;9.0;0.0;2476344.0;639891.0;0.0;0.0;0.0;88455.0;0.0;0.0;0.0;0.0;62385.0;0.0;3267075.0;3857631.0;3267075.0;0.0;;;;;False;2010;2010-01-01;10;7483;Utilities;Copasa;;
17.281.106/0001-03;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;Diretoria Estatutária;2009;9.0;0.0;2463025.0;431363.0;0.0;781823.0;0.0;88455.0;0.0;0.0;0.0;0.0;62385.0;0.0;3827051.0;4528956.0;3827051.0;0.0;;Outros: remuneração referente a INSS R$583.757,00 e FGTS R$198.066,00.;;;False;2012;2012-01-01;18;26507;Utilities;Copasa;;
17.281.106/0001-03;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;Diretoria Estatutária;2010;9.0;0.0;2576134.0;472160.0;0.0;0.0;0.0;21000.0;0.0;0.0;0.0;0.0;329447.0;0.0;3398741.0;3969921.0;3398741.0;0.0;;;;;True;2010;2010-01-01;10;7483;Utilities;Copasa;;
17.281.106/0001-03;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;Diretoria Estatutária;2010;9.0;0.0;2667212.0;733341.0;0.0;0.0;0.0;26304.0;0.0;0.0;0.0;0.0;28088.0;0.0;3454945.0;3968520.0;3454945.0;0.0;;;;;False;2011;2011-01-01;9;16946;Utilities;Copasa;;
17.281.106/0001-03;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;Diretoria Estatutária;2010;8.5;0.0;2434689.0;501961.0;0.0;618456.0;0.0;13884.0;0.0;0.0;0.0;0.0;28088.0;0.0;3597078.0;4270414.0;3597078.0;0.0;;Outros: remuneração referente a INSS R$423.035,00 e FGTS R$195.421,00.;;;False;2012;2012-01-01;18;26507;Utilities;Copasa;;
17.281.106/0001-03;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;Diretoria Estatutária;2010;8.5;0.0;2434689.0;501961.0;0.0;618456.0;0.0;26304.0;0.0;0.0;0.0;0.0;28088.0;0.0;3609498.0;4284688.0;3609498.0;0.0;;Outros: remuneração referente a INSS R$423.035,00 e FGTS R$195.421,00.;;;False;2013;2013-01-01;26;36952;Utilities;Copasa;;
17.281.106/0001-03;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;Diretoria Estatutária;2011;10.5;0.0;3443433.0;777292.0;0.0;1149843.0;0.0;0.0;2174.0;0.0;0.0;0.0;0.0;0.0;5372742.0;6119527.0;5372742.0;0.0;;Outros: remuneração referente a INSS R$874.508,00 e FGTS R$275.335,00.;;;False;2012;2012-01-01;18;26507;Utilities;Copasa;;
17.281.106/0001-03;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;Diretoria Estatutária;2011;10.5;0.0;3443433.0;777292.0;0.0;1149843.0;0.0;23686.0;0.0;0.0;0.0;0.0;0.0;0.0;5394254.0;6143753.0;5394254.0;0.0;;Outros: remuneração referente a INSS R$874.508,00 e FGTS R$275.335,00.;;;False;2013;2013-01-01;26;36952;Utilities;Copasa;;
17.281.106/0001-03;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;Diretoria Estatutária;2011;10.5;0.0;3443433.0;777292.0;0.0;1149843.0;0.0;23686.0;0.0;0.0;0.0;0.0;0.0;0.0;5394254.0;6143753.0;5394254.0;0.0;;Outros: remuneração referente a INSS R$874.508,00 e FGTS R$275.335,00.;;;False;2014;2014-01-01;20;46935;Utilities;Copasa;;
17.281.106/0001-03;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;Diretoria Estatutária;2012;11.0;0.0;3813610.0;851935.0;0.0;1383832.0;0.0;26400.0;0.0;0.0;0.0;0.0;0.0;0.0;6075777.0;6882506.0;6075777.0;0.0;;Outros: remuneração referente a INSS R$1.057.426,00 e FGTS R$326.406,00.;;;True;2012;2012-01-01;18;26507;Utilities;Copasa;;
17.281.106/0001-03;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;Diretoria Estatutária;2012;10.25;0.0;3509241.0;828373.0;0.0;1196232.0;0.0;24315.0;0.0;0.0;0.0;0.0;38404.0;0.0;5596565.0;6403128.0;5596565.0;0.0;;Outros: remuneração referente a INSS.;;;False;2013;2013-01-01;26;36952;Utilities;Copasa;;
17.281.106/0001-03;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;Diretoria Estatutária;2012;10.25;0.0;3509241.0;828373.0;0.0;1196232.0;0.0;24315.0;0.0;0.0;0.0;0.0;38404.0;0.0;5596565.0;6403128.0;5596565.0;0.0;;Outros: remuneração referente a INSS.;;;False;2014;2014-01-01;20;46935;Utilities;Copasa;;
17.281.106/0001-03;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;Diretoria Estatutária;2012;10.25;0.0;3509241.0;828373.0;0.0;1196232.0;0.0;2424.0;0.0;0.0;0.0;0.0;38404.0;0.0;5574674.0;6378247.0;5574674.0;0.0;;Outros refere-se a INSS R$910.842,00 e FGTS R$285.390,00;;;False;2015;2015-01-01;18;55726;Utilities;Copasa;;
17.281.106/0001-03;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;Diretoria Estatutária;2013;11.0;0.0;3976421.0;926274.0;0.0;1449273.0;0.0;19085.0;0.0;0.0;0.0;0.0;0.0;0.0;6371053.0;7177188.0;6371053.0;0.0;;Outros: remuneração referente a INSS e FGTS.;;;True;2013;2013-01-01;26;36952;Utilities;Copasa;;
17.281.106/0001-03;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;Diretoria Estatutária;2013;10.0;0.0;3693766.0;876822.0;0.0;1200595.0;0.0;23630.0;0.0;0.0;0.0;0.0;0.0;0.0;5794813.0;6561906.0;5794813.0;0.0;;Outros: Refere ao INSS - R$ 884.408,00 e FGTS - R$316.187,00 nos valores respectivos.;;;False;2014;2014-01-01;20;46935;Utilities;Copasa;;
17.281.106/0001-03;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;Diretoria Estatutária;2013;10.0;0.0;3693766.0;876822.0;0.0;1200595.0;0.0;23630.0;0.0;0.0;0.0;0.0;0.0;0.0;5794813.0;6561906.0;5794813.0;0.0;;Outro refere-se à INSS R$884.408,00 e FGTS R$316.187,00;;;False;2015;2015-01-01;18;55726;Utilities;Copasa;;
17.281.106/0001-03;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;Diretoria Estatutária;2013;10.0;10.0;3693766.0;876822.0;0.0;1200595.0;0.0;23630.0;0.0;0.0;0.0;0.0;0.0;0.0;5794813.0;6561906.0;5794813.0;0.0;;Outro refere-se à INSS R$884.408,00 e FGTS R$316.187,00;;;False;2016;2016-01-01;15;65893;Utilities;Copasa;;
17.281.106/0001-03;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;Diretoria Estatutária;2014;11.0;0.0;4196662.0;959263.0;0.0;1389695.0;0.0;26400.0;0.0;0.0;0.0;0.0;0.0;0.0;6572020.0;7378687.0;6572020.0;0.0;;Outros: remuneração referente a INSS e FGTS.;;;True;2014;2014-01-01;20;46935;Utilities;Copasa;;
17.281.106/0001-03;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;Diretoria Estatutária;2014;11.0;0.0;4121540.0;1044818.0;0.0;1281266.0;0.0;29221.0;0.0;0.0;0.0;0.0;33817.0;0.0;6510662.0;7331742.0;6510662.0;0.0;;Outros refere-se à INSS R$944.127,00 e FGTS R$337.139,00;;;False;2015;2015-01-01;18;55726;Utilities;Copasa;;
17.281.106/0001-03;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;Diretoria Estatutária;2014;11.0;11.0;4121540.0;1044818.0;0.0;1281266.0;0.0;29221.0;0.0;0.0;0.0;0.0;33817.0;0.0;6510662.0;7331742.0;6510662.0;0.0;;Outros refere-se à INSS R$944.127,00 e FGTS R$337.139,00;;;False;2016;2016-01-01;15;65893;Utilities;Copasa;;
17.281.106/0001-03;CIA SANEAMENTO DE MINAS GERAIS-COPASA MG;Diretoria Estatutária;2014;11.0;11.0;4121540.0;1044818.0;0.0;1281266.0;0.0;29221.0;0.0;0.0;0.0;330596.0;33817.0;0.0;6841258.0;7331742.0;6841258.0;0.0;;Outros refere-se à INSS R$944.127,00 e FGTS R$337.139,00;;"O número de membros de cada órgão corresponde ao informado na letra ""b"" deste item, conforme orientação do Ofício CVM/SEP/Nº 001/2017.";False;2017;2017-01-01;18;75050;Utilities;Copasa;;
