cnpj;empresa;orgao;exercicio;maxima;media;minima;n_membros;n_membros_remunerados;total_orgao;fre_total_orgao;media_implicita;alertas;previsao;fre;data_referencia;versao;id_documento;setor;apelido;escala_corrigida
28.594.234/0001-23;AUREN ENERGIA S.A.;Diretoria Estatutária;2022;9904235.57;5294505.66;366391.78;3.75;3.0;15883516.99;2025;5294505.663333333;;False;2025;2025-12-31;7;156906;Utilities;Auren;
28.594.234/0001-23;AUREN ENERGIA S.A.;Diretoria Estatutária;2023;12643260.18;7594996.57;2586258.13;4.0;3.75;28481237.13;2026;7594996.568;;False;2026;2026-12-31;3;159355;Utilities;Auren;
28.594.234/0001-23;AUREN ENERGIA S.A.;Diretoria Estatutária;2024;9561314.33;6635246.09;5814159.01;3.67;3.67;24351353.18;2026;6635246.098092644;;False;2026;2026-12-31;3;159355;Utilities;Auren;
28.594.234/0001-23;AUREN ENERGIA S.A.;Diretoria Estatutária;2025;9871575.47;5560153.44;2337036.1;5.0;5.0;27800767.19;2026;5560153.438;;False;2026;2026-12-31;3;159355;Utilities;Auren;
28.594.234/0001-23;AUREN ENERGIA S.A.;Conselho de Administração;2018;0.0;0.0;0.0;2.67;0.0;0.0;2021;;;False;2021;2021-01-01;7;113572;Utilities;Auren;
28.594.234/0001-23;AUREN ENERGIA S.A.;Conselho de Administração;2019;0.0;0.0;0.0;4.08;0.0;0.0;2022;;;False;2022;2022-01-01;8;127212;Utilities;Auren;
28.594.234/0001-23;AUREN ENERGIA S.A.;Conselho de Administração;2020;0.0;0.0;0.0;4.0;0.0;0.0;2023;;;False;2023;2023-12-31;9;137267;Utilities;Auren;
28.594.234/0001-23;AUREN ENERGIA S.A.;Conselho de Administração;2021;0.0;0.0;0.0;4.0;0.0;0.0;2024;;;False;2024;2024-12-31;12;146823;Utilities;Auren;
28.594.234/0001-23;AUREN ENERGIA S.A.;Conselho de Administração;2022;540000.0;630000.0;450000.0;6.25;3.0;1890000.0;2025;630000.0;media fora do intervalo min-max;False;2025;2025-12-31;7;156906;Utilities;Auren;
28.594.234/0001-23;AUREN ENERGIA S.A.;Conselho de Administração;2023;720000.0;631853.79;600000.0;6.83;3.83;2420000.0;2026;631853.7859007833;;False;2026;2026-12-31;3;159355;Utilities;Auren;
28.594.234/0001-23;AUREN ENERGIA S.A.;Conselho de Administração;2024;800800.0;675150.0;640000.0;7.67;5.33;3600800.0;2026;675572.2326454034;;False;2026;2026-12-31;3;159355;Utilities;Auren;
28.594.234/0001-23;AUREN ENERGIA S.A.;Conselho de Administração;2025;841200.0;690200.0;660000.0;8.0;6.0;4141200.0;2026;690200.0;;False;2026;2026-12-31;3;159355;Utilities;Auren;
28.594.234/0001-23;AUREN ENERGIA S.A.;Conselho Fiscal;2018;0.0;0.0;0.0;0.0;0.0;0.0;2021;;;False;2021;2021-01-01;7;113572;Utilities;Auren;
28.594.234/0001-23;AUREN ENERGIA S.A.;Conselho Fiscal;2019;0.0;0.0;0.0;0.0;0.0;0.0;2022;;;False;2022;2022-01-01;8;127212;Utilities;Auren;
28.594.234/0001-23;AUREN ENERGIA S.A.;Conselho Fiscal;2020;0.0;0.0;0.0;0.0;0.0;0.0;2023;;;False;2023;2023-12-31;9;137267;Utilities;Auren;
28.594.234/0001-23;AUREN ENERGIA S.A.;Conselho Fiscal;2021;0.0;0.0;0.0;0.0;0.0;0.0;2021;;;False;2022;2022-01-01;8;127212;Utilities;Auren;
00.001.180/0001-26;AXIA ENERGIA S.A.;Diretoria Estatutária;2019;1029791.51;1006617.29;984125.04;5.67;5.67;5707520.05;2022;1006617.2927689594;;False;2022;2022-01-01;28;127025;Utilities;Eletrobras;
00.001.180/0001-26;AXIA ENERGIA S.A.;Diretoria Estatutária;2020;1080385.71;1051812.0;889082.12;6.0;6.0;6310871.99;2023;1051811.9983333333;;False;2023;2023-12-31;23;136627;Utilities;Eletrobras;
00.001.180/0001-26;AXIA ENERGIA S.A.;Diretoria Estatutária;2021;1027824.23;1105273.57;821745.55;5.83;5.83;6044889.44;2024;1036859.2521440823;"media fora do intervalo min-max; media != total/n_remunerados";False;2024;2024-12-31;22;147675;Utilities;Eletrobras;
00.001.180/0001-26;AXIA ENERGIA S.A.;Diretoria Estatutária;2022;1226608.08;1277250.95;928300.79;6.33;6.33;8084998.44;2025;1277250.9383886256;media fora do intervalo min-max;False;2025;2025-12-31;21;156737;Utilities;Eletrobras;
00.001.180/0001-26;AXIA ENERGIA S.A.;Diretoria Estatutária;2023;19342394.01;8097498.46;4960915.75;9.83;9.83;79598409.85;2026;8097498.458799592;;False;2026;2026-12-31;10;161111;Utilities;Eletrobras;
00.001.180/0001-26;AXIA ENERGIA S.A.;Diretoria Estatutária;2024;15665277.6;5196344.85;3175319.01;11.75;11.75;61057051.59;2026;5196344.816170213;;False;2026;2026-12-31;10;161111;Utilities;Eletrobras;
00.001.180/0001-26;AXIA ENERGIA S.A.;Diretoria Estatutária;2025;20058297.93;5977898.99;2579532.83;11.0;11.0;65756888.93;2026;5977898.993636363;;False;2026;2026-12-31;10;161111;Utilities;Eletrobras;
00.001.180/0001-26;AXIA ENERGIA S.A.;Conselho de Administração;2019;65284.32;74668.93;65284.32;10.92;8.0;597351.44;2022;74668.93;media fora do intervalo min-max;False;2022;2022-01-01;28;127025;Utilities;Eletrobras;
00.001.180/0001-26;AXIA ENERGIA S.A.;Conselho de Administração;2020;78341.16;72792.0;65284.32;11.0;8.0;582336.02;2023;72792.0025;;False;2023;2023-12-31;23;136627;Utilities;Eletrobras;
00.001.180/0001-26;AXIA ENERGIA S.A.;Conselho de Administração;2021;65284.32;66037.08;65284.32;10.25;7.42;489995.11;2024;66037.07681940701;media fora do intervalo min-max;False;2024;2024-12-31;22;147675;Utilities;Eletrobras;
00.001.180/0001-26;AXIA ENERGIA S.A.;Conselho de Administração;2022;65284.32;65689.2;65284.32;9.58;7.0;459824.38;2025;65689.19714285714;media fora do intervalo min-max;False;2025;2025-12-31;21;156737;Utilities;Eletrobras;
00.001.180/0001-26;AXIA ENERGIA S.A.;Conselho de Administração;2023;1673270.64;1473159.39;1573274.64;9.0;8.17;12035712.26;2026;1473159.3953488371;media fora do intervalo min-max;False;2026;2026-12-31;10;161111;Utilities;Eletrobras;
00.001.180/0001-26;AXIA ENERGIA S.A.;Conselho de Administração;2024;1793282.64;1620246.29;1673282.64;9.0;7.0;11341724.13;2026;1620246.3042857144;media fora do intervalo min-max;False;2026;2026-12-31;10;161111;Utilities;Eletrobras;
00.001.180/0001-26;AXIA ENERGIA S.A.;Conselho de Administração;2025;1160000.0;1057537.04;1070000.0;9.67;9.0;9517833.34;2026;1057537.0377777778;media fora do intervalo min-max;False;2026;2026-12-31;10;161111;Utilities;Eletrobras;
00.001.180/0001-26;AXIA ENERGIA S.A.;Conselho Fiscal;2019;78341.16;75454.91;78341.16;4.75;4.75;358410.82;2022;75454.90947368421;media fora do intervalo min-max;False;2022;2022-01-01;28;127025;Utilities;Eletrobras;
00.001.180/0001-26;AXIA ENERGIA S.A.;Conselho Fiscal;2020;78341.16;74138.22;65283.32;4.42;4.42;327690.95;2023;74138.22398190046;;False;2023;2023-12-31;23;136627;Utilities;Eletrobras;
00.001.180/0001-26;AXIA ENERGIA S.A.;Conselho Fiscal;2021;65284.32;65284.32;65284.32;5.0;5.0;326421.6;2024;65284.31999999999;;False;2024;2024-12-31;22;147675;Utilities;Eletrobras;
00.001.180/0001-26;AXIA ENERGIA S.A.;Conselho Fiscal;2022;75859.76;76468.72;68045.01;4.92;4.92;376226.1;2025;76468.71951219512;media fora do intervalo min-max;False;2025;2025-12-31;21;156737;Utilities;Eletrobras;
00.001.180/0001-26;AXIA ENERGIA S.A.;Conselho Fiscal;2023;146403.75;143009.09;146403.75;5.0;5.0;715045.43;2026;143009.086;media fora do intervalo min-max;False;2026;2026-12-31;10;161111;Utilities;Eletrobras;
00.001.180/0001-26;AXIA ENERGIA S.A.;Conselho Fiscal;2024;151909.09;151045.96;151009.09;4.33;4.33;654028.78;2026;151045.9076212471;;False;2026;2026-12-31;10;161111;Utilities;Eletrobras;
00.001.180/0001-26;AXIA ENERGIA S.A.;Conselho Fiscal;2025;156703.43;154369.32;156703.43;4.75;4.75;733254.27;2026;154369.32;media fora do intervalo min-max;False;2026;2026-12-31;10;161111;Utilities;Eletrobras;
16.590.234/0001-76;AZZAS 2154 S.A.;Diretoria Estatutária;2009;1440000.0;860194.0;420582.0;3.0;0.0;2580582.0;2012;;;False;2012;2012-01-01;8;26937;Retail;Azzas;
16.590.234/0001-76;AZZAS 2154 S.A.;Diretoria Estatutária;2010;1440000.0;863911.0;431734.0;3.0;0.0;2591734.0;2013;;;False;2013;2013-01-01;6;36647;Retail;Azzas;
16.590.234/0001-76;AZZAS 2154 S.A.;Diretoria Estatutária;2011;1440000.0;926076.0;618229.0;3.0;0.0;2778229.0;2014;;;False;2014;2014-01-01;6;46444;Retail;Azzas;
16.590.234/0001-76;AZZAS 2154 S.A.;Diretoria Estatutária;2012;1440000.0;935336.0;500560.0;3.0;0.0;2947604.0;2015;;;False;2015;2015-01-01;7;56144;Retail;Azzas;
16.590.234/0001-76;AZZAS 2154 S.A.;Diretoria Estatutária;2013;1261010.0;1010939.0;1112809.0;3.33;3.33;3369798.0;2016;1011951.3513513514;media fora do intervalo min-max;False;2016;2016-01-01;9;65089;Retail;Azzas;
16.590.234/0001-76;AZZAS 2154 S.A.;Diretoria Estatutária;2014;1246405.0;1009320.0;701570.0;4.0;4.0;4037279.0;2017;1009319.75;;False;2017;2017-01-01;8;73670;Retail;Azzas;
16.590.234/0001-76;AZZAS 2154 S.A.;Diretoria Estatutária;2015;2036096.0;1499234.0;814584.0;4.0;4.0;5996936.0;2018;1499234.0;;False;2018;2018-01-01;17;83118;Retail;Azzas;
16.590.234/0001-76;AZZAS 2154 S.A.;Diretoria Estatutária;2016;2956572.8;2258847.17;998276.57;3.58;3.58;8086673.08;2019;2258847.229050279;;False;2019;2019-01-01;8;92842;Retail;Azzas;
16.590.234/0001-76;AZZAS 2154 S.A.;Diretoria Estatutária;2017;4157892.37;3383337.21;1080199.96;3.0;3.0;10150011.64;2019;3383337.2133333334;;False;2020;2020-01-01;13;104601;Retail;Azzas;
16.590.234/0001-76;AZZAS 2154 S.A.;Diretoria Estatutária;2018;6319727.0;3824958.44;585098.54;3.5;3.5;13387354.57;2021;3824958.4485714287;;False;2021;2021-01-01;12;114619;Retail;Azzas;
16.590.234/0001-76;AZZAS 2154 S.A.;Diretoria Estatutária;2019;6785396.0;4179393.0;1136692.0;3.3;3.3;13917588.7;2022;4217451.121212121;;False;2022;2022-01-01;11;127081;Retail;Azzas;
16.590.234/0001-76;AZZAS 2154 S.A.;Diretoria Estatutária;2020;9889053.92;4672388.97;1934379.77;3.0;3.0;14017166.9;2023;4672388.966666667;;False;2023;2023-12-31;9;136975;Retail;Azzas;
16.590.234/0001-76;AZZAS 2154 S.A.;Diretoria Estatutária;2021;9495431.83;5386990.88;1182849.57;2.75;2.75;14811990.88;2024;5386178.501818182;;False;2024;2024-12-31;23;147415;Retail;Azzas;
16.590.234/0001-76;AZZAS 2154 S.A.;Diretoria Estatutária;2022;9243897.25;7774977.01;7471247.68;2.75;2.75;21381186.78;2025;7774977.010909092;;False;2025;2025-12-31;27;157959;Retail;Azzas;
16.590.234/0001-76;AZZAS 2154 S.A.;Diretoria Estatutária;2023;6130466.93;5258548.06;4543630.24;3.0;3.0;15775644.17;2026;5258548.056666667;;False;2026;2026-12-31;3;161117;Retail;Azzas;
16.590.234/0001-76;AZZAS 2154 S.A.;Diretoria Estatutária;2024;13899980.38;8538983.62;6451184.66;3.42;3.42;29203323.97;2026;8538983.616959063;;False;2026;2026-12-31;3;161117;Retail;Azzas;
16.590.234/0001-76;AZZAS 2154 S.A.;Diretoria Estatutária;2025;7518994.01;6265240.72;4686212.1;5.0;5.0;31326203.58;2026;6265240.716;;False;2026;2026-12-31;3;161117;Retail;Azzas;
16.590.234/0001-76;AZZAS 2154 S.A.;Conselho de Administração;2009;9600.0;4800.0;0.0;6.0;0.0;19200.0;2012;;;False;2012;2012-01-01;8;26937;Retail;Azzas;
16.590.234/0001-76;AZZAS 2154 S.A.;Conselho de Administração;2010;9600.0;4800.0;0.0;7.0;0.0;19200.0;2013;;;False;2013;2013-01-01;6;36647;Retail;Azzas;
16.590.234/0001-76;AZZAS 2154 S.A.;Conselho de Administração;2011;83440.0;54973.0;0.0;8.0;0.0;329840.0;2014;;;False;2014;2014-01-01;6;46444;Retail;Azzas;
16.590.234/0001-76;AZZAS 2154 S.A.;Conselho de Administração;2012;120000.0;80000.0;0.0;8.0;0.0;480000.0;2015;;;False;2015;2015-01-01;7;56144;Retail;Azzas;
16.590.234/0001-76;AZZAS 2154 S.A.;Conselho de Administração;2013;171000.0;172800.0;744000.0;7.5;7.5;1296000.0;2016;172800.0;media fora do intervalo min-max;False;2016;2016-01-01;9;65089;Retail;Azzas;
16.590.234/0001-76;AZZAS 2154 S.A.;Conselho de Administração;2014;216000.0;201600.0;144000.0;10.0;10.0;2064000.0;2016;206400.0;media != total/n_remunerados;False;2016;2016-01-01;9;65089;Retail;Azzas;
16.590.234/0001-76;AZZAS 2154 S.A.;Conselho de Administração;2015;216000.0;201600.0;144000.0;10.0;10.0;2016000.0;2018;201600.0;;False;2018;2018-01-01;17;83118;Retail;Azzas;
16.590.234/0001-76;AZZAS 2154 S.A.;Conselho de Administração;2016;257562.48;205756.25;144000.0;10.0;10.0;2057562.48;2019;205756.248;;False;2019;2019-01-01;8;92842;Retail;Azzas;
16.590.234/0001-76;AZZAS 2154 S.A.;Conselho de Administração;2017;672000.0;303157.0;172800.0;8.0;7.33;2222141.23;2019;303157.05729877215;;False;2020;2020-01-01;13;104601;Retail;Azzas;
16.590.234/0001-76;AZZAS 2154 S.A.;Conselho de Administração;2018;1052688.0;441848.0;177600.0;7.0;6.0;2651088.0;2021;441848.0;;False;2021;2021-01-01;12;114619;Retail;Azzas;
16.590.234/0001-76;AZZAS 2154 S.A.;Conselho de Administração;2019;1117146.0;508674.0;218880.0;7.0;6.0;3052046.24;2022;508674.37333333335;;False;2022;2022-01-01;11;127081;Retail;Azzas;
16.590.234/0001-76;AZZAS 2154 S.A.;Conselho de Administração;2020;850061.52;475676.23;305640.0;7.0;6.0;2854057.36;2023;475676.2266666666;;False;2023;2023-12-31;9;136975;Retail;Azzas;
16.590.234/0001-76;AZZAS 2154 S.A.;Conselho de Administração;2021;1018837.6;513415.52;384880.0;7.0;5.0;2671557.6;2024;534311.52;media != total/n_remunerados;False;2024;2024-12-31;23;147415;Retail;Azzas;
16.590.234/0001-76;AZZAS 2154 S.A.;Conselho de Administração;2022;1141395.2;586896.64;448272.0;7.0;5.0;2934483.2;2025;586896.64;;False;2025;2025-12-31;27;157959;Retail;Azzas;
16.590.234/0001-76;AZZAS 2154 S.A.;Conselho de Administração;2023;1184092.8;629591.14;515512.8;7.67;5.67;3569781.75;2026;629591.1375661376;;False;2026;2026-12-31;3;161117;Retail;Azzas;
16.590.234/0001-76;AZZAS 2154 S.A.;Conselho de Administração;2024;1022346.25;734194.47;699648.4;8.75;6.75;4955812.65;2026;734194.4666666667;;False;2026;2026-12-31;3;161117;Retail;Azzas;
16.590.234/0001-76;AZZAS 2154 S.A.;Conselho de Administração;2025;5834898.55;2014067.75;540000.0;8.0;6.0;12084406.53;2026;2014067.755;;False;2026;2026-12-31;3;161117;Retail;Azzas;
16.590.234/0001-76;AZZAS 2154 S.A.;Conselho Fiscal;2018;99396.0;151388.16;76458.0;2.0;2.0;302776.33;2021;151388.165;media fora do intervalo min-max;False;2021;2021-01-01;12;114619;Retail;Azzas;
16.590.234/0001-76;AZZAS 2154 S.A.;Conselho Fiscal;2019;191693.0;158788.0;147456.0;3.0;3.0;476364.8;2022;158788.26666666666;;False;2022;2022-01-01;11;127081;Retail;Azzas;
16.590.234/0001-76;AZZAS 2154 S.A.;Conselho Fiscal;2020;159744.0;162179.76;122880.0;3.0;3.0;486539.27;2023;162179.75666666668;media fora do intervalo min-max;False;2023;2023-12-31;9;136975;Retail;Azzas;
16.590.234/0001-76;AZZAS 2154 S.A.;Conselho Fiscal;2021;173588.48;151882.56;141029.6;3.0;3.0;455647.68;2024;151882.56;;False;2024;2024-12-31;23;147415;Retail;Azzas;
16.590.234/0001-76;AZZAS 2154 S.A.;Conselho Fiscal;2022;198570.24;176266.61;165114.8;3.0;3.0;528799.84;2025;176266.6133333333;;False;2025;2025-12-31;27;157959;Retail;Azzas;
16.590.234/0001-76;AZZAS 2154 S.A.;Conselho Fiscal;2023;217800.0;193340.0;181110.0;3.0;3.0;580020.0;2026;193340.0;;False;2026;2026-12-31;3;161117;Retail;Azzas;
16.590.234/0001-76;AZZAS 2154 S.A.;Conselho Fiscal;2024;289000.0;256733.33;256733.33;3.0;3.0;770200.0;2026;256733.33333333334;;False;2026;2026-12-31;3;161117;Retail;Azzas;
16.590.234/0001-76;AZZAS 2154 S.A.;Conselho Fiscal;2025;156000.0;332800.0;156000.0;1.25;1.25;416000.0;2026;332800.0;media fora do intervalo min-max;False;2026;2026-12-31;3;161117;Retail;Azzas;
60.746.948/0001-12;BCO BRADESCO S.A.;Diretoria Estatutária;2009;6942000.0;2942179.02;926100.0;65.92;0.0;193948441.12;2011;;;False;2011;2011-01-01;21;15163;Financials;Bradesco;
60.746.948/0001-12;BCO BRADESCO S.A.;Diretoria Estatutária;2010;10413000.0;3740855.58;1226700.0;82.08;0.0;307049425.63;2011;;;False;2011;2011-01-01;21;15163;Financials;Bradesco;
60.746.948/0001-12;BCO BRADESCO S.A.;Diretoria Estatutária;2015;16200000.0;4987516.64;2165760.0;85.83;85.83;428078553.26;2018;4987516.640568566;;False;2018;2018-01-01;30;83912;Financials;Bradesco;
60.746.948/0001-12;BCO BRADESCO S.A.;Diretoria Estatutária;2016;18900000.0;5912986.22;1234800.0;86.0;86.0;508516815.0;2019;5912986.220930233;;False;2019;2019-01-01;25;93266;Financials;Bradesco;
60.746.948/0001-12;BCO BRADESCO S.A.;Diretoria Estatutária;2017;17775000.0;7679948.37;1234800.0;88.0;88.0;675835456.25;2020;7679948.3664772725;;False;2020;2020-01-01;21;104409;Financials;Bradesco;
60.746.948/0001-12;BCO BRADESCO S.A.;Diretoria Estatutária;2018;19619640.0;6406554.9;3074020.0;91.92;91.92;588890526.46;2021;6406554.90056571;;False;2021;2021-01-01;18;114912;Financials;Bradesco;
60.746.948/0001-12;BCO BRADESCO S.A.;Diretoria Estatutária;2019;27080600.0;7356933.96;3119200.0;94.08;94.08;692140347.35;2022;7356933.964179422;;False;2022;2022-01-01;22;127227;Financials;Bradesco;
60.746.948/0001-12;BCO BRADESCO S.A.;Diretoria Estatutária;2020;23764400.0;6821017.51;2707700.0;90.25;90.25;615596830.0;2023;6821017.506925208;;False;2023;2023-12-31;27;137689;Financials;Bradesco;
60.746.948/0001-12;BCO BRADESCO S.A.;Diretoria Estatutária;2021;29323800.0;9280528.61;3673659.0;88.17;88.17;818264207.35;2024;9280528.607803108;;False;2024;2024-12-31;34;148003;Financials;Bradesco;
60.746.948/0001-12;BCO BRADESCO S.A.;Diretoria Estatutária;2022;31417408.0;9091143.99;4096329.6;90.0;90.0;818202959.35;2025;9091143.992777778;;False;2025;2025-12-31;30;157775;Financials;Bradesco;
60.746.948/0001-12;BCO BRADESCO S.A.;Diretoria Estatutária;2023;26455440.0;8251247.59;3217104.0;88.75;88.75;732298224.0;2026;8251247.5943661975;;False;2026;2026-12-31;5;160305;Financials;Bradesco;
60.746.948/0001-12;BCO BRADESCO S.A.;Diretoria Estatutária;2024;27869107.2;8129597.62;3166944.0;84.17;84.17;684268231.96;2026;8129597.623381252;;False;2026;2026-12-31;5;160305;Financials;Bradesco;
60.746.948/0001-12;BCO BRADESCO S.A.;Diretoria Estatutária;2025;33087174.12;7777902.7;3386916.0;92.5;92.5;719456000.04;2026;7777902.703135135;;False;2026;2026-12-31;5;160305;Financials;Bradesco;
60.746.948/0001-12;BCO BRADESCO S.A.;Conselho de Administração;2009;8544000.0;6304842.56;4434813.02;6.67;0.0;42053299.88;2011;;;False;2011;2011-01-01;21;15163;Financials;Bradesco;
60.746.948/0001-12;BCO BRADESCO S.A.;Conselho de Administração;2010;12816000.0;10548148.15;6571857.36;6.75;0.0;71200000.0;2011;;;False;2011;2011-01-01;21;15163;Financials;Bradesco;
60.746.948/0001-12;BCO BRADESCO S.A.;Conselho de Administração;2015;17280000.0;6506779.65;2700000.0;9.58;8.58;55828169.41;2018;6506779.651515151;;False;2018;2018-01-01;30;83912;Financials;Bradesco;
60.746.948/0001-12;BCO BRADESCO S.A.;Conselho de Administração;2016;20160000.0;8692669.29;3150000.0;8.0;7.0;60848685.0;2019;8692669.285714285;;False;2019;2019-01-01;25;93266;Financials;Bradesco;
60.746.948/0001-12;BCO BRADESCO S.A.;Conselho de Administração;2017;18960000.0;11362791.96;3975000.0;7.75;7.0;79539543.75;2020;11362791.964285715;;False;2020;2020-01-01;21;104409;Financials;Bradesco;
60.746.948/0001-12;BCO BRADESCO S.A.;Conselho de Administração;2018;24768000.0;13771961.54;3870000.0;7.67;6.5;89517750.0;2021;13771961.538461538;;False;2021;2021-01-01;18;114912;Financials;Bradesco;
60.746.948/0001-12;BCO BRADESCO S.A.;Conselho de Administração;2019;29875200.0;23854153.26;18672000.0;7.83;7.83;186778020.0;2022;23854153.256704982;;False;2022;2022-01-01;22;127227;Financials;Bradesco;
60.746.948/0001-12;BCO BRADESCO S.A.;Conselho de Administração;2020;8103000.0;5831849.71;5205000.0;9.67;9.67;56393986.67;2023;5831849.707342296;;False;2023;2023-12-31;27;137689;Financials;Bradesco;
60.746.948/0001-12;BCO BRADESCO S.A.;Conselho de Administração;2021;7637100.0;6384648.42;5711500.0;9.5;9.5;60654160.0;2024;6384648.421052632;;False;2024;2024-12-31;34;148003;Financials;Bradesco;
60.746.948/0001-12;BCO BRADESCO S.A.;Conselho de Administração;2022;6821174.55;5606224.19;5207254.55;10.83;10.83;60715408.0;2025;5606224.192059095;;False;2025;2025-12-31;30;157775;Financials;Bradesco;
60.746.948/0001-12;BCO BRADESCO S.A.;Conselho de Administração;2023;6606014.55;5527598.55;5196254.55;11.0;11.0;60803584.0;2026;5527598.545454546;;False;2026;2026-12-31;5;160305;Financials;Bradesco;
60.746.948/0001-12;BCO BRADESCO S.A.;Conselho de Administração;2024;5664384.0;4961892.0;4294752.0;11.0;11.0;54580812.0;2026;4961892.0;;False;2026;2026-12-31;5;160305;Financials;Bradesco;
60.746.948/0001-12;BCO BRADESCO S.A.;Conselho de Administração;2025;6087312.0;4827565.2;4620000.0;11.0;11.0;53103217.2;2026;4827565.2;;False;2026;2026-12-31;5;160305;Financials;Bradesco;
60.746.948/0001-12;BCO BRADESCO S.A.;Conselho Fiscal;2009;176400.0;176400.0;176400.0;3.0;0.0;529200.0;2011;;;False;2011;2011-01-01;21;15163;Financials;Bradesco;
60.746.948/0001-12;BCO BRADESCO S.A.;Conselho Fiscal;2010;176400.0;176400.0;176400.0;3.0;0.0;529200.0;2011;;;False;2011;2011-01-01;21;15163;Financials;Bradesco;
60.746.948/0001-12;BCO BRADESCO S.A.;Conselho Fiscal;2015;176400.0;176400.0;176400.0;5.0;5.0;882000.0;2018;176400.0;;False;2018;2018-01-01;30;83912;Financials;Bradesco;
60.746.948/0001-12;BCO BRADESCO S.A.;Conselho Fiscal;2016;264600.0;264600.0;264600.0;5.0;5.0;1323000.0;2019;264600.0;;False;2019;2019-01-01;25;93266;Financials;Bradesco;
60.746.948/0001-12;BCO BRADESCO S.A.;Conselho Fiscal;2017;264600.0;264600.0;264600.0;5.0;5.0;1323000.0;2020;264600.0;;False;2020;2020-01-01;21;104409;Financials;Bradesco;
60.746.948/0001-12;BCO BRADESCO S.A.;Conselho Fiscal;2018;216000.0;216000.0;216000.0;5.0;5.0;1080000.0;2021;216000.0;;False;2021;2021-01-01;18;114912;Financials;Bradesco;
60.746.948/0001-12;BCO BRADESCO S.A.;Conselho Fiscal;2019;216000.0;216000.0;216000.0;5.0;5.0;1080000.0;2022;216000.0;;False;2022;2022-01-01;22;127227;Financials;Bradesco;
60.746.948/0001-12;BCO BRADESCO S.A.;Conselho Fiscal;2020;216000.0;216000.0;216000.0;5.0;5.0;1080000.0;2023;216000.0;;False;2023;2023-12-31;27;137689;Financials;Bradesco;
60.746.948/0001-12;BCO BRADESCO S.A.;Conselho Fiscal;2021;216000.0;216000.0;216000.0;5.0;5.0;1080000.0;2024;216000.0;;False;2024;2024-12-31;34;148003;Financials;Bradesco;
